Species,URL
Buchnera aphidicola str. Bp (Baizongia pistaciae)(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=224915
Buchnera aphidicola str. Sg (Schizaphis graminum)(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=198804
Buchnera aphidicola str. Tuc7 (Acyrthosiphon pisum)(4),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=561501
Candidatus Blochmannia pennsylvanicus str. BPEN(3),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=291272
Citrobacter amalonaticus(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=35703
Citrobacter braakii(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=57706
Citrobacter freundii(84),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=546
Citrobacter koseri(9),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=545
Citrobacter koseri ATCC BAA-895(6),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=290338
Citrobacter murliniae(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=67829
Citrobacter sedlakii(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=67826
Citrobacter sp. 30_2(40),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=469595
Citrobacter sp. CI157(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=419217
Citrobacter sp. CI174(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=419218
Citrobacter sp. CI888(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=419219
Citrobacter sp. CI920(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=419220
Citrobacter sp. CI925(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=419221
Citrobacter sp. TA3(3),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=203844
Citrobacter sp. TA6(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=203843
Citrobacter werkmanii(3),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=67827
Citrobacter youngae(4),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=133448
Citrobacter youngae ATCC 29220(42),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=500640
Cronobacter sakazakii(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=28141
Cronobacter sakazakii ATCC BAA-894(4),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=290339
Edwardsiella ictaluri(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=67780
Edwardsiella ictaluri 93-146(4),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=634503
Edwardsiella tarda(4),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=636
Enterobacter aerogenes(38),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=548
Enterobacter asburiae(3),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=61645
Enterobacter cancerogenus(3),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=69218
Enterobacter cancerogenus ATCC 35316(34),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=500639
Enterobacter cloacae(207),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=550
Enterobacter cloacae subsp. dissolvens(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=69219
Enterobacter gergoviae(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=61647
Enterobacter hormaechei(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=158836
Enterobacter sp. 638(30),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=399742
Enterobacter sp. E624(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=291398
Enterobacter sp. EN219(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=419222
Enterobacter sp. EN222(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=419223
Enterobacter sp. EN232(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=419224
Enterobacter sp. EN263(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=419225
Enterobacter sp. EN265(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=419226
Enterobacter sp. EN690(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=419227
Enterobacter sp. EN702(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=419228
Enterobacter sp. EN712(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=419229
Enterobacter sp. EN715(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=419230
Enterobacter sp. EN719(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=419231
Enterobacter sp. EN723(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=419232
Enterobacter sp. EN729(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=419233
Enterobacter sp. EN843(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=419234
Enterobacter sp. EN893(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=419235
Enterobacter sp. EN959(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=419236
Enterobacter sp. EN989(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=419237
Enterobacter sp. O050109(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=511737
Enterobacter sp. O050230(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=552740
Enterobacter sp. SP040079(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=565972
Enterobacter sp. TR 85(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=304210
Enterobacter sp. XW122(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=318432
Erwinia amylovora(8),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=552
Erwinia tasmaniensis(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=338565
Erwinia tasmaniensis Et1/99(4),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=465817
Escherichia albertii TW07627(42),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=502347
Escherichia coli(1515),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=562
Escherichia coli 101-1(54),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=358709
Escherichia coli 1520(5),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=526563
Escherichia coli 536(52),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=362663
Escherichia coli 53638(44),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=344610
Escherichia coli 55989(50),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=585055
Escherichia coli 83972(44),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=525281
Escherichia coli APEC O1(60),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=405955
Escherichia coli ATCC 8739(7),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=481805
Escherichia coli B(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=37762
Escherichia coli B171(50),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=344601
Escherichia coli B7A(56),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=340184
Escherichia coli BL21(DE3)(56),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=469008
Escherichia coli BW2952(48),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=595496
Escherichia coli CFT073(44),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=199310
Escherichia coli DH1(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=536056
Escherichia coli E110019(48),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=340186
Escherichia coli E22(42),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=340185
Escherichia coli E24377A(57),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=331111
Escherichia coli ED1a(44),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=585397
Escherichia coli F11(44),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=340197
Escherichia coli HB101(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=634468
Escherichia coli HS(53),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=331112
Escherichia coli IAI1(51),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=585034
Escherichia coli IAI39(47),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=585057
Escherichia coli K-12(23),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=83333
Escherichia coli LW1655F+(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=527799
Escherichia coli O127:H6 str. E2348/69(48),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=574521
Escherichia coli O157:H7(18),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=83334
Escherichia coli O157:H7 EDL933(46),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=155864
Escherichia coli O157:H7 str. EC4024(30),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=444454
Escherichia coli O157:H7 str. EC4042(44),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=444449
Escherichia coli O157:H7 str. EC4045(46),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=444448
Escherichia coli O157:H7 str. EC4076(46),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=444453
Escherichia coli O157:H7 str. EC4113(46),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=444452
Escherichia coli O157:H7 str. EC4115(52),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=444450
Escherichia coli O157:H7 str. EC4196(44),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=444451
Escherichia coli O157:H7 str. EC4206(46),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=444447
Escherichia coli O157:H7 str. EC4401(42),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=478004
Escherichia coli O157:H7 str. EC4486(46),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=478005
Escherichia coli O157:H7 str. EC4501(40),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=478006
Escherichia coli O157:H7 str. EC508(44),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=478007
Escherichia coli O157:H7 str. EC869(52),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=478008
Escherichia coli O157:H7 str. Sakai(46),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=386585
Escherichia coli O157:H7 str. TW14588(46),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=502346
Escherichia coli O6(13),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=217992
Escherichia coli S88(53),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=585035
Escherichia coli SE11(57),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=409438
Escherichia coli SMS-3-5(66),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=439855
Escherichia coli UMN026(61),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=585056
Escherichia coli UTI89(52),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=364106
Escherichia coli str. K-12 substr. DH10B(51),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=316385
Escherichia coli str. K-12 substr. MG1655(56),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=511145
Escherichia coli str. K-12 substr. W3110(46),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=316407
Escherichia fergusonii(5),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=564
Escherichia fergusonii ATCC 35469(54),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=585054
Escherichia sp. 1_1_43(24),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=457400
Escherichia sp. 3_2_53FAA(46),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=469598
Escherichia sp. Sam130-5B(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=522318
Escherichia sp. Sflu5(4),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=299586
Hafnia alvei(13),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=569
Klebsiella aerogenes(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=28451
Klebsiella oxytoca(150),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=571
Klebsiella pneumoniae(961),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=573
Klebsiella pneumoniae 342(36),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=507522
Klebsiella pneumoniae NTUH-K2044(31),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=484021
Klebsiella pneumoniae subsp. ozaenae(8),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=574
Klebsiella pneumoniae subsp. pneumoniae MGH 78578(4),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=272620
Klebsiella sp.(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=576
Klebsiella sp. 25(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=649751
Klebsiella sp. 49(3),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=649748
Klebsiella sp. 51(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=649749
Klebsiella sp. 52(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=649750
Klebsiella sp. ARS06-441(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=474576
Klebsiella sp. CAT-III(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=363685
Klebsiella sp. OO-A5-6(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=362536
Klebsiella sp. SO-Y1-40(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=362570
Kluyvera ascorbata(22),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=51288
Kluyvera cryocrescens(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=580
Kluyvera georgiana(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=73098
Kluyvera intermedia(5),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=61648
Kluyvera sp. N03-0458(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=280335
Kluyvera sp. N03-0459(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=302482
Kluyvera sp. N03-0460(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=280337
Kluyvera sp. N03-0461(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=280338
Kluyvera sp. N03-0462(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=280336
Morganella morganii(23),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=582
Morganella morganii subsp. morganii(4),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=180434
Morganella sp. TR-90(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=274553
Pantoea agglomerans(5),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=549
Pectobacterium atrosepticum(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=29471
Pectobacterium atrosepticum SCRI1043(4),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=218491
Pectobacterium carotovorum subsp. brasiliensis PBR1692(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=558269
Pectobacterium carotovorum subsp. carotovorum WPP14(3),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=558270
Photorhabdus luminescens subsp. laumondii(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=141679
Photorhabdus luminescens subsp. laumondii TTO1(4),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=243265
Proteus mirabilis(84),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=584
Proteus mirabilis ATCC 29906(4),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=525369
Proteus mirabilis HI4320(4),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=529507
Proteus penneri(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=102862
Proteus penneri ATCC 35198(4),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=471881
Proteus sp. PR425(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=419238
Proteus vulgaris(12),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=585
Providencia alcalifaciens DSM 30120(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=520999
Providencia rettgeri(8),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=587
Providencia rustigianii DSM 4541(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=500637
Providencia sp. 4440(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=235468
Providencia sp. TR 58(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=322745
Providencia sp. XW16(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=523827
Providencia stuartii(6),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=588
Raoultella terrigena(15),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=577
Salmonella enterica(44),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=28901
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:--(41)",http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=41514
Salmonella enterica subsp. enterica(22),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=59201
"Salmonella enterica subsp. enterica serovar 4,[5],12:i:- str. CVM23701(26)",http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=440534
Salmonella enterica subsp. enterica serovar Agona(6),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=58095
Salmonella enterica subsp. enterica serovar Agona str. SL483(37),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=454166
Salmonella enterica subsp. enterica serovar Albany(7),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=211968
Salmonella enterica subsp. enterica serovar Anatum(3),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=58712
Salmonella enterica subsp. enterica serovar Bareilly(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=58096
Salmonella enterica subsp. enterica serovar Berta(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=28142
Salmonella enterica subsp. enterica serovar Bonn(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=589371
Salmonella enterica subsp. enterica serovar Bovismorbificans(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=58097
Salmonella enterica subsp. enterica serovar Braenderup(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=149391
Salmonella enterica subsp. enterica serovar Brandenburg(10),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=149387
Salmonella enterica subsp. enterica serovar Bredeney(7),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=134047
Salmonella enterica subsp. enterica serovar Choleraesuis(46),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=119912
Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67(54),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=321314
Salmonella enterica subsp. enterica serovar Concord(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=483687
Salmonella enterica subsp. enterica serovar Cubana(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=189201
Salmonella enterica subsp. enterica serovar Derby(6),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=28144
Salmonella enterica subsp. enterica serovar Dublin(24),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=98360
Salmonella enterica subsp. enterica serovar Dublin str. CT_02021853(37),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=439851
Salmonella enterica subsp. enterica serovar Duesseldorf(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=322832
Salmonella enterica subsp. enterica serovar Emek(4),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=286784
Salmonella enterica subsp. enterica serovar Enteritidis(28),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=149539
Salmonella enterica subsp. enterica serovar Enteritidis str. P125109(36),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=550537
Salmonella enterica subsp. enterica serovar Gallinarum str. 287/91(31),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=550538
Salmonella enterica subsp. enterica serovar Hadar str. RI_05P066(36),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=465516
Salmonella enterica subsp. enterica serovar Haifa(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=192956
